region,func,w,lambda_eur,n_open,sum_y_lp,travelcost_multistart,travelcost_lp_relaxation,facilitycost_eur,totalcost_eur,mean_traveltime_min,frac_open,baseline_facilities,baseline_travelcost,on_pareto_frontier
Czechia,LINEAR,0.14452,14452.00,1628,1628.250,35476959,35469456,23527856,59004815,3.3816,59,1624,44425880,True
Czechia,LINEAR,0.1453,14530.00,1621,1621.250,35579226,35570936,23553130,59132356,3.3914,67,1624,44425880,True
Czechia,LINEAR,0.14609,14609.00,1614,1614.250,35681975,35672994,23578926,59260901,3.4012,73,1624,44425880,True
Czechia,LINEAR,0.14768,14768.00,1603,1602.670,35844468,35843194,23673104,59517572,3.4167,69,1624,44425880,True
Czechia,LINEAR,0.15,15000.00,1583,1583.170,36141404,36133175,23745000,59886404,3.445,58,1624,44425880,True
Czechia,LINEAR,0.15,15000.00,1583,1583.170,36141404,36133175,23745000,59886404,3.445,58,1624,44425880,True
Czechia,LINEAR,0.15422,15422.00,1548,1548.330,36675877,36663350,23873256,60549133,3.4959,81,1624,44425880,True
Czechia,LINEAR,0.16818,16818.00,1454,1454.250,38189396,38175383,24453372,62642768,3.6402,91,1624,44425880,True
Czechia,LINEAR,0.18889,18889.00,1331,1330.580,40381973,40382267,25141259,65523232,3.8492,59,1624,44425880,True
Czechia,LINEAR,0.2,20000.00,1276,1276.000,41452081,41444154,25520000,66972081,3.9512,56,1624,44425880,True
Czechia,LINEAR,0.2,20000.00,1276,1276.000,41452081,41444154,25520000,66972081,3.9512,56,1624,44425880,True
Czechia,LINEAR,0.21537,21537.00,1197,1197.000,43094088,43084655,25779789,68873877,4.1077,71,1624,44425880,True
Czechia,LINEAR,0.22134,22134.00,1167,1167.000,43746670,43739687,25830378,69577048,4.1699,70,1624,44425880,True
Czechia,LINEAR,0.22255,22255.00,1162,1162.500,43859307,43839625,25860310,69719617,4.1806,65,1624,44425880,True
Czechia,LINEAR,0.22623,22623.00,1145,1144.670,44236147,44239298,25903335,70139482,4.2166,43,1624,44425880,True
Czechia,LINEAR,0.22702,22702.00,1144,1143.670,44258803,44261954,25971088,70229891,4.2187,43,1624,44425880,True
Czechia,LINEAR,0.22809,22809.00,1137,1136.670,44417352,44421284,25933833,70351185,4.2338,33,1624,44425880,True
Czechia,LINEAR,0.22997,22997.00,1130,1130.170,44577449,44570011,25986610,70564059,4.2491,34,1624,44425880,True
Czechia,LINEAR,0.23284,23284.00,1121,1121.330,44785698,44774427,26101364,70887062,4.2689,32,1624,44425880,True
Czechia,LINEAR,0.24495,24495.00,1060,1060.500,46246720,46231451,25964700,72211420,4.4082,39,1624,44425880,True
Czechia,LINEAR,0.24556,24556.00,1058,1057.500,46295765,46305068,25980248,72276013,4.4129,43,1624,44425880,True
Czechia,LINEAR,0.3,30000.00,905,905.000,50475826,50466999,27150000,77625826,4.8113,56,1624,44425880,True
Czechia,LINEAR,0.5,50000.00,615,614.830,61683493,61667384,30750000,92433493,5.8796,63,1624,44425880,True
Czechia,LOGISTIC,0.0001,10.00,8838,8837.830,857816,857816,88380,946196,0.7009,28,1624,1252023,True
Czechia,LOGISTIC,0.0002,20.00,5929,5928.830,898778,898775,118580,1017358,1.1398,56,1624,1252023,True
Czechia,LOGISTIC,0.0005,50.00,3411,3410.750,977679,977656,170550,1148229,1.9454,108,1624,1252023,True
Czechia,LOGISTIC,0.001,100.00,2149,2149.000,1066872,1066830,214900,1281772,2.8114,80,1624,1252023,True
Czechia,LOGISTIC,0.0014142,141.42,1683,1683.420,1122398,1122177,238010,1360408,3.3361,179,1624,1252023,True
Czechia,LOGISTIC,0.0014768,147.68,1640,1640.330,1128597,1128412,242195,1370792,3.3927,145,1624,1252023,True
Czechia,LOGISTIC,0.0014929,149.29,1627,1626.750,1130497,1130429,242895,1373392,3.4106,122,1624,1252023,True
Czechia,LOGISTIC,0.0015092,150.92,1614,1613.920,1132467,1132354,243585,1376052,3.429,142,1624,1252023,True
Czechia,LOGISTIC,0.0015422,154.22,1598,1597.580,1134891,1134843,246444,1381335,3.4503,165,1624,1252023,True
Czechia,LOGISTIC,0.0016818,168.18,1500,1499.750,1150843,1150651,252270,1403113,3.5984,198,1624,1252023,True
Czechia,LOGISTIC,0.0019408,194.08,1369,1369.500,1174432,1174135,265696,1440128,3.8142,182,1624,1252023,True
Czechia,LOGISTIC,0.002,200.00,1337,1337.500,1180741,1180441,267400,1448141,3.8755,141,1624,1252023,True
Czechia,LOGISTIC,0.002,200.00,1337,1337.500,1180741,1180441,267400,1448141,3.8755,141,1624,1252023,True
Czechia,LOGISTIC,0.0025149,251.49,1129,1129.200,1227621,1227217,283932,1511553,4.3012,205,1624,1252023,True
Czechia,LOGISTIC,0.002523,252.30,1128,1128.450,1227853,1227405,284594,1512447,4.3038,201,1624,1252023,True
Czechia,LOGISTIC,0.002694,269.40,1075,1074.770,1241689,1241355,289605,1531294,4.4254,180,1624,1252023,True
Czechia,LOGISTIC,0.0027839,278.39,1038,1038.050,1251583,1251410,288969,1540552,4.5053,122,1624,1252023,True
Czechia,LOGISTIC,0.0028201,282.01,1024,1024.250,1255531,1255286,288778,1544309,4.5403,112,1624,1252023,True
Czechia,LOGISTIC,0.0028767,287.67,1015,1014.750,1258087,1257989,291985,1550072,4.5606,105,1624,1252023,True
Czechia,LOGISTIC,0.0031623,316.23,956,956.420,1275890,1275575,302316,1578206,4.7107,105,1624,1252023,True
Czechia,LOGISTIC,0.0032799,327.99,932,932.170,1283821,1283388,305687,1589508,4.7785,165,1624,1252023,True
Czechia,LOGISTIC,0.005,500.00,709,709.080,1374155,1373261,354500,1728655,5.5294,143,1624,1252023,True
Czechia,LOGISTIC,0.01,1000.00,494,494.430,1615825,1520302,494000,2109825,7.7092,364,1624,1252023,True
Czechia,LOGISTIC,0.2,20000.00,180,179.580,3379448,3308945,3600000,6979448,27.8574,141,1624,1252023,True
Czechia,LOGISTIC,0.5,50000.00,37,37.000,8027493,8026941,1850000,9877493,90.5775,4,1624,1252023,True
Belgium,LINEAR,0.0001,10.00,17319,17319.000,627445,627445,173190,800635,0.0544,0,2958,21512721,True
Belgium,LINEAR,0.0002,20.00,17319,17319.000,627445,627445,346380,973825,0.0544,0,2958,21512721,True
Belgium,LINEAR,0.0005,50.00,17316,17316.000,627547,627547,865800,1493347,0.0544,0,2958,21512721,True
Belgium,LINEAR,0.001,100.00,17258,17258.000,632763,632763,1725800,2358563,0.0549,0,2958,21512721,True
Belgium,LINEAR,0.002,200.00,15680,15680.000,878798,878798,3136000,4014798,0.0762,0,2958,21512721,True
Belgium,LINEAR,0.005,500.00,11620,11619.500,2227357,2227606,5810000,8037357,0.1932,3,2958,21512721,True
Belgium,LINEAR,0.01,1000.00,8582,8582.500,4403232,4402713,8582000,12985232,0.3819,19,2958,21512721,True
Belgium,LINEAR,0.02,2000.00,5906,5906.000,8219588,8219318,11812000,20031588,0.7128,24,2958,21512721,True
Belgium,LINEAR,0.05,5000.00,3208,3207.500,16821652,16821524,16040000,32861652,1.4588,83,2958,21512721,True
Belgium,LINEAR,0.054525,5452.50,3036,3035.570,17715512,17715960,16553790,34269302,1.5363,75,2958,21512721,True
Belgium,LINEAR,0.055719,5571.90,2995,2995.250,17941340,17938126,16687840,34629180,1.5559,83,2958,21512721,True
Belgium,LINEAR,0.056326,5632.60,2967,2966.830,18098679,18097436,16711924,34810603,1.5695,67,2958,21512721,True
Belgium,LINEAR,0.056632,5663.20,2953,2952.830,18177627,18176540,16723430,34901057,1.5764,73,2958,21512721,True
Belgium,LINEAR,0.056939,5693.90,2948,2947.830,18206007,18204920,16785617,34991624,1.5788,73,2958,21512721,True
Belgium,LINEAR,0.05946,5946.00,2860,2860.330,18718056,18714327,17005560,35723616,1.6232,72,2958,21512721,True
Belgium,LINEAR,0.06457,6457.00,2698,2698.250,19723742,19718729,17420986,37144728,1.7105,117,2958,21512721,True
Belgium,LINEAR,0.068948,6894.80,2549,2549.330,20716456,20710566,17574845,38291301,1.7965,93,2958,21512721,True
Belgium,LINEAR,0.070711,7071.10,2516,2516.000,20947851,20943816,17790888,38738739,1.8166,152,2958,21512721,True
Belgium,LINEAR,0.071246,7124.60,2502,2502.000,21047381,21043213,17825749,38873130,1.8252,160,2958,21512721,True
Belgium,LINEAR,0.072424,7242.40,2471,2471.250,21270054,21264021,17895970,39166024,1.8446,151,2958,21512721,True
Belgium,LINEAR,0.07302,7302.00,2456,2456.170,21379572,21373771,17933712,39313284,1.8541,149,2958,21512721,True
Belgium,LINEAR,0.073622,7362.20,2435,2435.330,21536781,21526490,17926957,39463738,1.8677,159,2958,21512721,True
Belgium,LINEAR,0.073841,7384.10,2426,2425.830,21602550,21596539,17913827,39516377,1.8734,150,2958,21512721,True
Belgium,LINEAR,0.077111,7711.10,2359,2358.830,22109616,22102004,18190485,40300101,1.9174,169,2958,21512721,True
Belgium,LINEAR,0.08409,8409.00,2206,2206.080,23340391,23333258,18550254,41890645,2.0241,138,2958,21512721,True
Belgium,LINEAR,0.1,10000.00,1939,1938.790,25794340,25781622,19390000,45184340,2.2369,204,2958,21512721,True
Belgium,LINEAR,0.2,20000.00,1136,1135.700,43935901,37064898,22720000,66655901,3.8102,488,2958,21512721,True
Belgium,LINEAR,0.5,50000.00,710,709.950,138837175,49794678,35500000,174337175,12.0401,2243,2958,21512721,True
Belgium,LOGISTIC,0.0001,10.00,7782,7782.500,917193,917186,77820,995013,0.4586,23,2958,1058740,True
Belgium,LOGISTIC,0.0002,20.00,5328,5327.670,952180,952181,106560,1058740,0.8235,64,2958,1058740,True
Belgium,LOGISTIC,0.00031623,31.62,4018,4017.670,985068,985069,127061,1112129,1.1592,78,2958,1058740,True
Belgium,LOGISTIC,0.00039764,39.76,3443,3443.250,1005394,1005350,136907,1142301,1.3647,125,2958,1058740,True
Belgium,LOGISTIC,0.00044589,44.59,3177,3177.250,1016579,1016521,141659,1158238,1.4764,150,2958,1058740,True
Belgium,LOGISTIC,0.00047217,47.22,3041,3040.680,1022835,1022793,143587,1166422,1.5391,171,2958,1058740,True
Belgium,LOGISTIC,0.00048589,48.59,2993,2992.780,1025125,1025087,145427,1170552,1.5615,175,2958,1058740,True
Belgium,LOGISTIC,0.00049289,49.29,2961,2961.000,1026690,1026641,145945,1172635,1.5771,163,2958,1058740,True
Belgium,LOGISTIC,0.0005,50.00,2934,2934.000,1028029,1027982,146700,1174729,1.5905,149,2958,1058740,True
Belgium,LOGISTIC,0.0005,50.00,2934,2934.000,1028029,1027982,146700,1174729,1.5905,149,2958,1058740,True
Belgium,LOGISTIC,0.0005946,59.46,2619,2618.960,1045221,1045135,155726,1200947,1.7602,193,2958,1058740,True
Belgium,LOGISTIC,0.00064076,64.08,2475,2475.420,1054117,1053987,158588,1212705,1.8473,231,2958,1058740,True
Belgium,LOGISTIC,0.00064842,64.84,2453,2452.670,1055538,1055454,159057,1214595,1.8616,220,2958,1058740,True
Belgium,LOGISTIC,0.00066212,66.21,2422,2422.080,1057558,1057453,160365,1217923,1.8812,209,2958,1058740,True
Belgium,LOGISTIC,0.0006842,68.42,2363,2362.830,1061579,1061444,161676,1223255,1.9206,255,2958,1058740,True
Belgium,LOGISTIC,0.00070711,70.71,2320,2320.030,1064559,1064419,164050,1228609,1.9494,260,2958,1058740,True
Belgium,LOGISTIC,0.00073058,73.06,2256,2255.550,1069135,1069049,164819,1233954,1.9946,205,2958,1058740,True
Belgium,LOGISTIC,0.00083299,83.30,2061,2061.170,1084346,1084214,171679,1256025,2.141,251,2958,1058740,True
Belgium,LOGISTIC,0.001,100.00,1826,1826.250,1105884,1105599,182600,1288484,2.3474,246,2958,1058740,True
Belgium,LOGISTIC,0.002,200.00,1120,1120.250,1304580,1203800,224000,1528580,4.3784,833,2958,1058740,True
Belgium,LOGISTIC,0.1,10000.00,412,411.840,2963640,2372680,4120000,7083640,22.5189,1017,2958,1058740,True
Belgium,LOGISTIC,0.2,20000.00,194,194.250,5643501,5603749,3880000,9523501,53.0901,99,2958,1058740,True
Belgium,LOGISTIC,0.5,50000.00,13,13.000,10536366,10536366,650000,11186366,108.7572,0,2958,1058740,True
Poland,LINEAR,0.0001,10.00,90903,90903.000,7883387,7883387,909030,8792417,0.2127,0,7027,133247698,True
Poland,LINEAR,0.0002,20.00,90885,90885.000,7883634,7883634,1817700,9701334,0.2127,0,7027,133247698,True
Poland,LINEAR,0.0005,50.00,90857,90857.000,7884620,7884620,4542850,12427470,0.2127,0,7027,133247698,True
Poland,LINEAR,0.001,100.00,90324,90324.000,7931681,7931681,9032400,16964081,0.214,0,7027,133247698,True
Poland,LINEAR,0.002,200.00,79474,79474.000,9657435,9657409,15894800,25552235,0.2605,10,7027,133247698,True
Poland,LINEAR,0.005,500.00,50606,50606.000,19104895,19104429,25303000,44407895,0.5154,138,7027,133247698,True
Poland,LINEAR,0.01,1000.00,32988,32988.330,31596235,31593279,32988000,64584235,0.8524,407,7027,133247698,True
Poland,LINEAR,0.02,2000.00,20991,20991.170,48536481,48527595,41982000,90518481,1.3094,631,7027,133247698,True
Poland,LINEAR,0.05,5000.00,11343,11342.900,78593631,78564922,56715000,135308631,2.1203,834,7027,133247698,True
Poland,LINEAR,0.1,10000.00,7139,7138.710,108168917,108127094,71390000,179558917,2.9182,663,7027,133247698,True
Poland,LINEAR,0.14142,14142.00,5593,5593.420,126531730,126461494,79096206,205627936,3.4136,515,7027,133247698,True
Poland,LINEAR,0.15422,15422.00,5246,5246.350,131653280,131592492,80903812,212557092,3.5517,526,7027,133247698,True
Poland,LINEAR,0.1576,15760.00,5156,5156.450,133054062,132994860,81258560,214312622,3.5895,430,7027,133247698,True
Poland,LINEAR,0.16105,16105.00,5072,5071.580,134405109,134344731,81684560,216089669,3.626,475,7027,133247698,True
Poland,LINEAR,0.16818,16818.00,4955,4955.000,136325258,136261797,83333190,219658448,3.6778,427,7027,133247698,True
Poland,LINEAR,0.2,20000.00,4374,4373.960,147026495,146918317,87480000,234506495,3.9665,493,7027,133247698,True
Poland,LOGISTIC,0.0001,10.00,30552,30551.500,3099569,3099536,305520,3405089,0.9245,541,7027,4144216,True
Poland,LOGISTIC,0.0002,20.00,19892,19892.170,3250179,3250054,397840,3648019,1.3757,798,7027,4144216,True
Poland,LOGISTIC,0.0005,50.00,11255,11254.530,3520288,3519931,562750,4083038,2.1431,996,7027,4144216,True
Poland,LOGISTIC,0.001,100.00,7297,7296.670,3799894,3799164,729700,4529594,2.8963,885,7027,4144216,True
Poland,LOGISTIC,0.0010443,104.43,7111,7111.370,3818995,3818061,742602,4561597,2.9464,892,7027,4144216,True
Poland,LOGISTIC,0.0010671,106.71,7023,7023.070,3828400,3827382,749424,4577824,2.9708,1043,7027,4144216,True
Poland,LOGISTIC,0.0010905,109.05,6935,6934.850,3837899,3836897,756262,4594161,2.9961,1030,7027,4144216,True
Poland,LOGISTIC,0.0011892,118.92,6540,6540.250,3882788,3881845,777737,4660525,3.1147,795,7027,4144216,True
Poland,LOGISTIC,0.0013873,138.73,5932,5932.110,3961053,3959944,822946,4783999,3.3156,842,7027,4144216,True
Poland,LOGISTIC,0.0014142,141.42,5854,5853.550,3972221,3970984,827873,4800094,3.3442,924,7027,4144216,True
Poland,LOGISTIC,0.0016818,168.18,5225,5225.420,4070589,4067867,878740,4949330,3.5973,1205,7027,4144216,True
Poland,LOGISTIC,0.0018035,180.35,4975,4974.730,4114465,4111358,897241,5011706,3.7095,1153,7027,4144216,True
Poland,LOGISTIC,0.001834,183.40,4900,4899.980,4128854,4125005,898660,5027514,3.7466,1260,7027,4144216,True
Poland,LOGISTIC,0.0018636,186.36,4842,4842.030,4139856,4135658,902355,5042211,3.7731,1211,7027,4144216,True
Poland,LOGISTIC,0.0019257,192.57,4752,4751.760,4156574,4152782,915093,5071667,3.8157,1099,7027,4144216,True
Poland,LOGISTIC,0.002,200.00,4637,4637.390,4179190,4175300,927400,5106590,3.8732,1090,7027,4144216,True
Poland,LOGISTIC,0.0020563,205.63,4539,4539.270,4198318,4195155,933355,5131673,3.9219,937,7027,4144216,True
Poland,LOGISTIC,0.0023445,234.45,4171,4170.740,4279559,4275975,977891,5257450,4.1245,856,7027,4144216,True
Hungary,LINEAR,0.0001,10.00,15741,15741.000,1048659,1048659,157410,1206069,0.1087,0,1864,34859943,True
Hungary,LINEAR,0.0002,20.00,15734,15734.000,1048758,1048758,314680,1363438,0.1087,0,1864,34859943,True
Hungary,LINEAR,0.0005,50.00,15726,15726.000,1049013,1049013,786300,1835313,0.1087,0,1864,34859943,True
Hungary,LINEAR,0.001,100.00,15696,15696.000,1051463,1051463,1569600,2621063,0.109,0,1864,34859943,True
Hungary,LINEAR,0.002,200.00,14973,14973.000,1170128,1170128,2994600,4164728,0.1213,0,1864,34859943,True
Hungary,LINEAR,0.005,500.00,11534,11534.500,2324331,2324073,5767000,8091331,0.2409,9,1864,34859943,True
Hungary,LINEAR,0.01,1000.00,8612,8612.500,4428241,4427608,8612000,13040241,0.4589,3,1864,34859943,True
Hungary,LINEAR,0.02,2000.00,5958,5957.500,8233516,8234251,11916000,20149516,0.8533,17,1864,34859943,True
Hungary,LINEAR,0.05,5000.00,3398,3398.000,16325230,16324492,16990000,33315230,1.6919,15,1864,34859943,True
Hungary,LINEAR,0.1,10000.00,2105,2105.000,25445738,25444381,21050000,46495738,2.6371,30,1864,34859943,True
Hungary,LINEAR,0.10905,10905.00,1974,1974.000,26811353,26809783,21526470,48337823,2.7787,36,1864,34859943,True
Hungary,LINEAR,0.11388,11388.00,1899,1899.000,27646315,27644844,21625812,49272127,2.8652,32,1864,34859943,True
Hungary,LINEAR,0.11637,11637.00,1869,1869.170,27991725,27988749,21749553,49741278,2.901,24,1864,34859943,True
Hungary,LINEAR,0.117,11700.00,1862,1862.000,28073942,28072393,21785400,49859342,2.9095,20,1864,34859943,True
Hungary,LINEAR,0.11764,11764.00,1859,1859.000,28109160,28107610,21869276,49978436,2.9132,20,1864,34859943,True
Hungary,LINEAR,0.11892,11892.00,1841,1841.250,28322025,28317677,21893172,50215197,2.9352,27,1864,34859943,True
Hungary,LINEAR,0.14142,14142.00,1617,1617.000,31220211,31218457,22867614,54087825,3.2356,20,1864,34859943,True
Hungary,LINEAR,0.14142,14142.00,1617,1617.000,31220211,31218457,22867614,54087825,3.2356,20,1864,34859943,True
Hungary,LINEAR,0.16818,16818.00,1409,1409.000,34419765,34416248,23696562,58116327,3.5672,32,1864,34859943,True
Hungary,LINEAR,0.17186,17186.00,1384,1384.000,34843743,34840811,23785424,58629167,3.6111,34,1864,34859943,True
Hungary,LINEAR,0.17563,17563.00,1368,1368.500,35121082,35110551,24026184,59147266,3.6399,11,1864,34859943,True
Hungary,LINEAR,0.1834,18340.00,1318,1318.500,36020237,36007915,24172120,60192357,3.733,37,1864,34859943,True
Hungary,LINEAR,0.2,20000.00,1232,1232.000,37676882,37670155,24640000,62316882,3.9047,70,1864,34859943,True
Hungary,LINEAR,0.5,50000.00,616,615.520,56271898,56222877,30800000,87071898,5.8319,91,1864,34859943,True
Hungary,LINEAR,1,100000.00,437,437.430,115587619,68413695,43700000,159287619,11.9792,596,1864,34859943,True
Hungary,LOGISTIC,0.0001,10.00,8030,8030.500,774703,774697,80300,855003,0.5254,3,1864,1080598,True
Hungary,LOGISTIC,0.0002,20.00,5582,5582.500,809477,809465,111640,921117,0.9391,9,1864,1080598,True
Hungary,LOGISTIC,0.0005,50.00,3215,3214.500,884495,884502,160750,1045245,1.8004,36,1864,1080598,True
Hungary,LOGISTIC,0.001,100.00,2091,2091.000,964432,964407,209100,1173532,2.6722,50,1864,1080598,True
Hungary,LOGISTIC,0.0010905,109.05,1973,1973.330,976780,976703,215156,1191936,2.8035,71,1864,1080598,True
Hungary,LOGISTIC,0.0011388,113.88,1912,1912.170,983575,983515,217739,1201314,2.8738,66,1864,1080598,True
Hungary,LOGISTIC,0.0011637,116.37,1884,1883.500,986805,986812,219241,1206046,2.9071,68,1864,1080598,True
Hungary,LOGISTIC,0.0011764,117.64,1870,1870.500,988432,988334,219987,1208419,2.9248,61,1864,1080598,True
Hungary,LOGISTIC,0.0011828,118.28,1862,1862.000,989375,989337,220237,1209612,2.9339,66,1864,1080598,True
Hungary,LOGISTIC,0.0011892,118.92,1853,1853.000,990443,990405,220359,1210802,2.9443,66,1864,1080598,True
Hungary,LOGISTIC,0.0014142,141.42,1658,1658.250,1015647,1015547,234474,1250121,3.2025,76,1864,1080598,True
Hungary,LOGISTIC,0.002,200.00,1314,1313.620,1073373,1073318,262800,1336173,3.7835,95,1864,1080598,True
Hungary,LOGISTIC,0.0020581,205.81,1284,1283.500,1079492,1079415,264260,1343752,3.8431,107,1864,1080598,True
Hungary,LOGISTIC,0.0021179,211.79,1251,1250.750,1086443,1086263,264949,1351392,3.9112,131,1864,1080598,True
Hungary,LOGISTIC,0.0022427,224.27,1193,1193.250,1099247,1098785,267554,1366801,4.0325,179,1864,1080598,True
Hungary,LOGISTIC,0.0025149,251.49,1099,1098.830,1121337,1121121,276388,1397725,4.2426,133,1864,1080598,True
Hungary,LOGISTIC,0.0031623,316.23,952,951.670,1162840,1162783,301051,1463891,4.624,68,1864,1080598,True
Hungary,LOGISTIC,0.005,500.00,715,714.580,1258840,1256263,357500,1616340,5.4368,178,1864,1080598,True
Hungary,LOGISTIC,0.01,1000.00,497,496.790,1599057,1409148,497000,2096057,9.1494,418,1864,1080598,True
Hungary,LOGISTIC,0.02,2000.00,399,399.010,2037013,1546392,798000,2835013,14.3518,668,1864,1080598,True
Hungary,LOGISTIC,0.05,5000.00,319,319.380,2357154,1788051,1595000,3952154,17.9045,835,1864,1080598,True
Hungary,LOGISTIC,0.1,10000.00,263,263.430,2487231,2204889,2630000,5117231,19.3026,352,1864,1080598,True
Hungary,LOGISTIC,0.2,20000.00,178,177.750,3474007,3467570,3560000,7034007,33.3056,42,1864,1080598,True
Hungary,LOGISTIC,0.5,50000.00,23,23.000,8245359,8245359,1150000,9395359,100.7722,0,1864,1080598,True
Finland,LINEAR,0.0001,10.00,9413,9413.000,7087205,7087205,94130,7181335,1.2933,0,719,35088382,True
Finland,LINEAR,0.0002,20.00,9413,9413.000,7087205,7087205,188260,7275465,1.2933,0,719,35088382,True
Finland,LINEAR,0.0005,50.00,9413,9413.000,7087205,7087205,470650,7557855,1.2933,0,719,35088382,True
Finland,LINEAR,0.001,100.00,9395,9395.000,7088726,7088726,939500,8028226,1.2936,0,719,35088382,True
Finland,LINEAR,0.002,200.00,8974,8974.000,7158517,7158517,1794800,8953317,1.3063,0,719,35088382,True
