area,func,label,w,mean_t_logged,mean_t,stranded_pop,total_pop
SE1,LOGISTIC,row,0.0051563,5.2301,5.3501,4074.0,4072082.0
SE1,LOGISTIC,row,0.0067033,5.7777,5.9228,4923.0,4072082.0
SE1,LOGISTIC,row,0.0076429,5.9873,6.1324,4923.0,4072082.0
SE1,LOGISTIC,row,0.0087142,6.1875,6.3326,4923.0,4072082.0
SE1,LOGISTIC,S1,,,4.2339,1041.0,4072082.0
SE1,LOGISTIC,S2,,,6.1324,4923.0,4072082.0
SE2,LINEAR,row,0.0001,0.7482,0.7483,0.0,4403564.0
SE2,LINEAR,row,0.0002,0.7483,0.7483,0.0,4403564.0
SE2,LINEAR,row,0.0005,0.7483,0.7483,0.0,4403564.0
SE2,LINEAR,row,0.001,0.7486,0.7486,0.0,4403564.0
SE2,LINEAR,row,0.002,0.7596,0.7596,0.0,4403564.0
SE2,LINEAR,row,0.005,0.8666,0.8666,0.0,4403564.0
SE2,LINEAR,row,0.01,1.0627,1.0627,0.0,4403564.0
SE2,LINEAR,row,0.02,1.4248,1.4248,0.0,4403564.0
SE2,LINEAR,row,0.05,2.2848,2.2849,0.0,4403564.0
SE2,LINEAR,row,0.1,3.3017,3.3036,69.0,4403564.0
SE2,LINEAR,row,0.2,4.6979,4.7095,425.0,4403564.0
SE2,LINEAR,row,1,8.7375,8.8674,4765.0,4403564.0
SE2,LINEAR,row,2,10.6919,11.0447,12946.0,4403564.0
SE2,LINEAR,row,5,12.8716,14.7180,67756.0,4403564.0
SE2,LINEAR,row,0.25149,5.2750,5.3146,1452.0,4403564.0
SE2,LINEAR,row,0.28201,5.5414,5.5810,1452.0,4403564.0
SE2,LINEAR,row,0.29863,5.6610,5.7136,1933.0,4403564.0
SE2,LINEAR,row,0.30293,5.6953,5.7480,1933.0,4403564.0
SE2,LINEAR,row,0.3073,5.7091,5.7618,1933.0,4403564.0
SE2,LINEAR,row,0.31623,5.7940,5.8538,2196.0,4403564.0
SE2,LINEAR,row,0.39381,6.2841,6.3679,3077.0,4403564.0
SE2,LINEAR,row,0.5,6.8995,6.9964,3558.0,4403564.0
SE2,LINEAR,row,0.51196,6.9909,7.0878,3558.0,4403564.0
SE2,LINEAR,row,0.54666,7.2306,7.3407,4040.0,4403564.0
SE2,LINEAR,row,0.5557,7.2560,7.3660,4040.0,4403564.0
SE2,LINEAR,row,0.56489,7.2813,7.3914,4040.0,4403564.0
SE2,LINEAR,row,0.58372,7.3341,7.4442,4040.0,4403564.0
SE2,LINEAR,row,0.66554,7.6745,7.7832,3989.0,4403564.0
SE2,LINEAR,S1,,,5.7480,1933.0,4403564.0
SE2,LINEAR,S2,,,7.3660,4040.0,4403564.0
SE2,LOGISTIC,row,0.0001,1.0897,1.0897,0.0,4403564.0
SE2,LOGISTIC,row,0.0002,1.4477,1.4477,0.0,4403564.0
SE2,LOGISTIC,row,0.0005,2.2934,2.2934,0.0,4403564.0
SE2,LOGISTIC,row,0.001,3.2562,3.2581,69.0,4403564.0
SE2,LOGISTIC,row,0.002,4.5047,4.5442,1448.0,4403564.0
SE2,LOGISTIC,row,0.005,6.3013,6.4145,4059.0,4403564.0
SE2,LOGISTIC,row,0.0070711,6.9990,7.1284,4751.0,4403564.0
SE2,LOGISTIC,row,0.008409,7.4309,7.5582,4671.0,4403564.0
SE2,LOGISTIC,row,0.00917,7.5117,7.6421,4786.0,4403564.0
SE2,LOGISTIC,row,0.009576,7.6073,7.7377,4786.0,4403564.0
SE2,LOGISTIC,row,0.01,7.7359,7.8663,4786.0,4403564.0
SE2,LOGISTIC,row,0.02,9.2810,9.6471,13432.0,4403564.0
SE2,LOGISTIC,row,0.05,11.2827,12.1518,31895.0,4403564.0
SE2,LOGISTIC,row,0.1,13.0402,16.7505,136155.0,4403564.0
SE2,LOGISTIC,row,0.2,13.1138,23.5208,381898.0,4403564.0
SE2,LOGISTIC,row,0.5,7.6834,55.6459,1760047.0,4403564.0
SE2,LOGISTIC,row,0.0031623,5.3465,5.4397,3417.0,4403564.0
SE2,LOGISTIC,row,0.003546,5.5950,5.6882,3417.0,4403564.0
SE2,LOGISTIC,row,0.003755,5.6944,5.8007,3899.0,4403564.0
SE2,LOGISTIC,row,0.0038641,5.7384,5.8447,3899.0,4403564.0
SE2,LOGISTIC,row,0.0038919,5.7384,5.8447,3899.0,4403564.0
SE2,LOGISTIC,row,0.0039198,5.7624,5.8687,3899.0,4403564.0
SE2,LOGISTIC,row,0.0039764,5.7908,5.8993,3979.0,4403564.0
SE2,LOGISTIC,row,0.0050233,6.3110,6.4230,4110.0,4403564.0
SE2,LOGISTIC,row,0.0065303,6.8800,7.0094,4751.0,4403564.0
SE2,LOGISTIC,row,0.0084894,7.4534,7.5807,4671.0,4403564.0
SE2,LOGISTIC,row,0.0090649,7.5104,7.6408,4786.0,4403564.0
SE2,LOGISTIC,row,0.0093672,7.5337,7.6641,4786.0,4403564.0
SE2,LOGISTIC,row,0.009522,7.5726,7.7030,4786.0,4403564.0
SE2,LOGISTIC,row,0.0096795,7.6323,7.7627,4786.0,4403564.0
SE2,LOGISTIC,row,0.011036,7.8978,8.0932,7172.0,4403564.0
SE2,LOGISTIC,S1,,,5.8447,3899.0,4403564.0
SE2,LOGISTIC,S2,,,7.7030,4786.0,4403564.0
SE3,LINEAR,row,0.0001,1.5910,1.5910,0.0,1734097.0
SE3,LINEAR,row,0.0002,1.5910,1.5910,0.0,1734097.0
SE3,LINEAR,row,0.0005,1.5911,1.5911,0.0,1734097.0
SE3,LINEAR,row,0.001,1.5913,1.5914,0.0,1734097.0
SE3,LINEAR,row,0.002,1.6068,1.6068,0.0,1734097.0
SE3,LINEAR,row,0.005,1.7866,1.7866,0.0,1734097.0
SE3,LINEAR,row,0.01,2.0895,2.0901,9.0,1734097.0
SE3,LINEAR,row,0.02,2.5946,2.5952,9.0,1734097.0
SE3,LINEAR,row,0.05,3.7362,3.7368,9.0,1734097.0
SE3,LINEAR,row,0.1,5.1602,5.1665,90.0,1734097.0
SE3,LINEAR,row,0.2,6.9021,6.9258,342.0,1734097.0
SE3,LINEAR,row,0.52214,9.3874,9.4443,822.0,1734097.0
SE3,LINEAR,row,0.54525,9.5422,9.5994,827.0,1734097.0
SE3,LINEAR,row,0.5946,9.7685,9.8574,1284.0,1734097.0
SE3,LINEAR,row,0.70711,10.3192,10.4109,1325.0,1734097.0
SE3,LINEAR,row,1,11.4641,11.6327,2436.0,1734097.0
SE3,LINEAR,row,2,14.3230,14.8154,7116.0,1734097.0
SE3,LINEAR,row,5,17.8579,19.4166,22526.0,1734097.0
SE3,LINEAR,row,0.25149,7.5825,7.6077,364.0,1734097.0
SE3,LINEAR,row,0.26631,7.6731,7.6982,364.0,1734097.0
SE3,LINEAR,row,0.27404,7.7357,7.7609,364.0,1734097.0
SE3,LINEAR,row,0.278,7.7675,7.7927,364.0,1734097.0
SE3,LINEAR,row,0.28201,7.8293,7.8545,364.0,1734097.0
SE3,LINEAR,row,0.31623,8.1750,8.2002,364.0,1734097.0
SE3,LINEAR,row,0.3614,8.4313,8.4770,661.0,1734097.0
SE3,LINEAR,row,0.46981,9.1316,9.1842,760.0,1734097.0
SE3,LINEAR,row,0.5,9.2693,9.3262,822.0,1734097.0
SE3,LINEAR,row,0.50166,9.2693,9.3262,822.0,1734097.0
SE3,LINEAR,row,0.51839,9.3574,9.4143,822.0,1734097.0
SE3,LINEAR,row,0.52696,9.4173,9.4746,827.0,1734097.0
SE3,LINEAR,row,0.53567,9.4788,9.5360,827.0,1734097.0
SE3,LINEAR,row,0.61076,9.9096,9.9984,1284.0,1734097.0
SE3,LINEAR,S1,,,7.7927,364.0,1734097.0
SE3,LINEAR,S2,,,9.4746,827.0,1734097.0
SE3,LOGISTIC,row,0.0001,2.1269,2.1276,9.0,1734097.0
SE3,LOGISTIC,row,0.0002,2.5887,2.5894,9.0,1734097.0
SE3,LOGISTIC,row,0.0005,3.6460,3.6467,9.0,1734097.0
SE3,LOGISTIC,row,0.001,4.8315,4.8376,88.0,1734097.0
SE3,LOGISTIC,row,0.002,6.2077,6.2312,340.0,1734097.0
SE3,LOGISTIC,row,0.005,8.1869,8.3346,2134.0,1734097.0
SE3,LOGISTIC,row,0.0070711,8.9794,9.1424,2355.0,1734097.0
SE3,LOGISTIC,row,0.008409,9.4064,9.5770,2466.0,1734097.0
SE3,LOGISTIC,row,0.00917,9.7043,9.8753,2471.0,1734097.0
SE3,LOGISTIC,row,0.01,10.0056,10.2237,3152.0,1734097.0
SE3,LOGISTIC,row,0.02,12.3736,12.9716,8642.0,1734097.0
SE3,LOGISTIC,row,0.05,15.5890,20.5771,72082.0,1734097.0
SE3,LOGISTIC,row,0.1,16.1408,28.5361,179122.0,1734097.0
SE3,LOGISTIC,row,0.2,13.0876,42.4661,424543.0,1734097.0
SE3,LOGISTIC,row,0.5,5.6721,80.3556,1079237.0,1734097.0
SE3,LOGISTIC,row,0.0031623,7.2480,7.2992,740.0,1734097.0
SE3,LOGISTIC,row,0.0039764,7.7378,7.7902,757.0,1734097.0
SE3,LOGISTIC,row,0.0042107,7.8338,7.8862,757.0,1734097.0
SE3,LOGISTIC,row,0.0044589,7.8881,7.9721,1214.0,1734097.0
SE3,LOGISTIC,row,0.0054739,8.3609,8.5208,2310.0,1734097.0
SE3,LOGISTIC,row,0.0071161,8.9794,9.1424,2355.0,1734097.0
SE3,LOGISTIC,row,0.0081136,9.3614,9.5277,2403.0,1734097.0
SE3,LOGISTIC,row,0.0086636,9.5204,9.6914,2471.0,1734097.0
SE3,LOGISTIC,row,0.0089525,9.5813,9.7523,2471.0,1734097.0
SE3,LOGISTIC,row,0.0091005,9.6354,9.8064,2471.0,1734097.0
SE3,LOGISTIC,row,0.0091754,9.7043,9.8753,2471.0,1734097.0
SE3,LOGISTIC,row,0.0092509,9.7043,9.8753,2471.0,1734097.0
SE3,LOGISTIC,S1,,,7.8862,757.0,1734097.0
SE3,LOGISTIC,S2,,,9.8753,2471.0,1734097.0
Slovenia,LINEAR,row,0.0001,0.3058,0.3058,0.0,2100749.0
Slovenia,LINEAR,row,0.0002,0.3058,0.3058,0.0,2100749.0
Slovenia,LINEAR,row,0.0005,0.3058,0.3058,0.0,2100749.0
Slovenia,LINEAR,row,0.001,0.3064,0.3064,0.0,2100749.0
Slovenia,LINEAR,row,0.002,0.3505,0.3505,0.0,2100749.0
Slovenia,LINEAR,row,0.005,0.6969,0.6969,0.0,2100749.0
Slovenia,LINEAR,row,0.01,1.1466,1.1465,0.0,2100749.0
Slovenia,LINEAR,row,0.02,1.7367,1.7367,0.0,2100749.0
Slovenia,LINEAR,row,0.05,2.7766,2.7766,0.0,2100749.0
Slovenia,LINEAR,row,0.1,3.7863,3.7863,0.0,2100749.0
Slovenia,LINEAR,row,0.2,5.0776,5.0776,0.0,2100749.0
Slovenia,LINEAR,row,0.25149,5.5584,5.5584,0.0,2100749.0
Slovenia,LINEAR,row,0.31623,6.0246,6.0246,0.0,2100749.0
Slovenia,LINEAR,row,0.5,7.1684,7.1683,0.0,2100749.0
Slovenia,LINEAR,row,1,8.3669,8.3719,89.0,2100749.0
Slovenia,LINEAR,row,2,9.8716,10.1552,4964.0,2100749.0
Slovenia,LINEAR,row,0.14142,4.4730,4.4730,0.0,2100749.0
Slovenia,LINEAR,row,0.15422,4.6637,4.6637,0.0,2100749.0
Slovenia,LINEAR,row,0.16105,4.7542,4.7542,0.0,2100749.0
Slovenia,LINEAR,row,0.1628,4.7772,4.7772,0.0,2100749.0
Slovenia,LINEAR,row,0.16458,4.7839,4.7839,0.0,2100749.0
Slovenia,LINEAR,row,0.16818,4.7992,4.7992,0.0,2100749.0
Slovenia,LINEAR,row,0.21164,5.1829,5.1829,0.0,2100749.0
Slovenia,LINEAR,row,0.24131,5.4404,5.4404,0.0,2100749.0
Slovenia,LINEAR,row,0.24936,5.5106,5.5106,0.0,2100749.0
Slovenia,LINEAR,row,0.25348,5.5584,5.5584,0.0,2100749.0
Slovenia,LINEAR,row,0.25557,5.5820,5.5820,0.0,2100749.0
Slovenia,LINEAR,row,0.25767,5.6186,5.6186,0.0,2100749.0
Slovenia,LINEAR,row,0.27514,5.7329,5.7329,0.0,2100749.0
Slovenia,LINEAR,S1,,,4.7772,0.0,2100749.0
Slovenia,LINEAR,S2,,,5.5820,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0001,1.2362,1.2362,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0002,1.8117,1.8117,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0005,2.7786,2.7786,0.0,2100749.0
Slovenia,LOGISTIC,row,0.001,3.7658,3.7658,0.0,2100749.0
Slovenia,LOGISTIC,row,0.002,4.8715,4.8708,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0031623,5.6549,5.6549,0.0,2100749.0
Slovenia,LOGISTIC,row,0.003546,5.8532,5.8532,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0039764,6.1160,6.1160,0.0,2100749.0
Slovenia,LOGISTIC,row,0.005,6.5859,6.5859,0.0,2100749.0
Slovenia,LOGISTIC,row,0.01,7.6482,7.6602,211.0,2100749.0
Slovenia,LOGISTIC,row,0.02,8.8983,8.9579,1045.0,2100749.0
Slovenia,LOGISTIC,row,0.05,10.4319,12.0876,28984.0,2100749.0
Slovenia,LOGISTIC,row,0.1,10.9110,16.6154,99862.0,2100749.0
Slovenia,LOGISTIC,row,0.2,9.5998,30.5929,367510.0,2100749.0
Slovenia,LOGISTIC,row,0.5,3.7509,75.7325,1260127.0,2100749.0
Slovenia,LOGISTIC,row,0.0014142,4.3357,4.3357,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0016818,4.5773,4.5773,0.0,2100749.0
Slovenia,LOGISTIC,row,0.001834,4.7226,4.7226,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0019152,4.8071,4.8071,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0019361,4.8280,4.8280,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0019571,4.8401,4.8401,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0025169,5.2483,5.2483,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0032719,5.7120,5.7120,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0034937,5.8222,5.8222,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0035515,5.8532,5.8532,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0036102,5.9362,5.9362,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0037306,5.9878,5.9878,0.0,2100749.0
Slovenia,LOGISTIC,row,0.0042535,6.2477,6.2477,0.0,2100749.0
Slovenia,LOGISTIC,S1,,,4.8280,0.0,2100749.0
Slovenia,LOGISTIC,S2,,,5.8532,0.0,2100749.0
